date,text,favorites,retweets
2012-03-28,having the ability to plug headphones into this computer is a problem,0,0
2012-03-28,someone smells like suntan lotion and its distracting me to no end,0,0
2012-03-28,i feel like money in the trash like.. what am i doin hereee?,0,0
2012-03-28,http://t.co/d4SXHJ1M cole worlddd,0,0
2012-03-28,there goes any chance of getting work done soon,0,0
2012-03-28,finally found the headphone jack on mac desktops,0,0
2012-03-28,not that anyone ever needs to contact me for anything important,0,0
2012-03-28,no service in this dungeon of a computer lab for the next couple hours SWEET,0,0
2012-03-28,Cant figure out this weather,0,0
2012-03-29,om nom,0,0
2012-03-29,Ya see now that shirt WOULD look good if your rolls werent hanging over your jeans ..,0,0
2012-03-29,I get a formula sheet for the midterm holy shit my life just got 50x easier lets get drunk,0,0
2012-03-29,Same are you on college ave? RT @realjondauch And the race to get Wendys before class is on.,0,0
2012-03-29,Oh and thats only the first part of the question...,0,0
2012-03-29,That and the fact the problem is currently taking a half hour to do...,0,0
2012-03-29,Lecturing in the class before our econometrics exam should be a crime...,0,0
2012-03-29,This is a problem,0,0
2012-03-29,So hungry and my back to back classes havent started yet,0,0
2012-03-29,Cole worlddd,0,0
2012-03-29,Went from crappin in diapers to rappin in cyphers to doin mo numbers than all the fuckin lifers in rykers,0,0
2012-03-29,Fuck it not wearing pants,0,0
2012-03-29,"like really, fuck pants",0,0
2012-03-29,my goodness,0,0
2012-03-29,i really just dont feel like wearing pants,0,0
2012-03-29,my 8 am runs are motivated by the usual 8am pokemon episode theme song,0,0
2012-03-30,would somebody please double cup me,0,0
2012-03-30,OH YEAH f you econometrics,0,0
2012-03-30,"ran, watched an episode of house, and showered all before my alarm went off when i planned on getting up today #winninggggg",0,0
2012-03-30,and this pizza shall now sit in my stomach while i sleep for forever,0,0
2012-03-30,lmao smh RT @XclusivesZone: Joe Budden Arrested For 2007 Parking Ticket In New York http://t.co/NYuOJTxV,0,0
2012-03-31,waitinggg,0,0
2012-03-31,hold uppppp,0,0
2012-03-31,ive loveddd the good times here,0,0
2012-04-01,"Kid walks in dining hall ""sorry im late guys"" and they go ...""are you drunk??"" And he goes ""maybe"" @GoneNwild something you would do",0,0
2012-04-01,Im sure no one else has ever thought of it,0,0
2012-04-01,Studying in the dining hall may be one of the best ideas ive ever had,0,0
2012-04-01,I drunkenly changed my icons around on my phone last night and i kind of like it..,0,0
2012-04-01,Nothin like a field hockey girl,0,0
2012-04-01,"""a bunch of assholes disguised as a charity""",0,0
2012-04-01,Everyone sucks i hate you,0,0
2012-04-02,"Truthh RT @JoeBudden My father never had to compete w Al Green, Marvin Gaye & them dudes like we gotta do w Trey & them, lol",0,0
2012-04-02,needs to be more of them,0,0
2012-04-02,i love witnessing nice people in this world,0,1
2012-04-02,getting stuck with a mac computer in the computer lab &lt;&lt;&lt;,0,0
2012-04-02,this kendrick song is a straight hit,0,0
2012-04-02,women weed and weather,0,0
2012-04-02,No fair no fair thas cheatin,0,0
2012-04-02,After satisfying my fry addiction however,0,0
2012-04-02,On to tha next,0,0
2012-04-02,Kilt that shit,0,0
2012-04-02,The moment weve all been waiting for..my econometrics midterm,0,0
2012-04-02,Well goodmorningg econometrics exam im comin at you,0,0
2012-04-03,unh got damn how real is dis,0,0
2012-04-03,"you mad cause you you, im glad that we...not",0,0
2012-04-03,i really should go to class,0,0
2012-04-03,someone help me decide,0,0
2012-04-03,"to go to class or not go to class, that is the question",0,0
2012-04-03,Hence why mofucka im willlll,0,0
2012-04-03,"3 erics presenting in class, ""hi im eric"" ""hi im eric"" ""hi im eric""",0,0
2012-04-03,"Who needs ""iced"" coffee when you can just sit in a 3 hour class and let your coffee get cold!",1,0
2012-04-03,Its hard presenting a paper in front of a class when the paper is all bullshit,0,0
2012-04-03,Gotta go to office hours goddamnn,0,0
2012-04-03,Teacher totally loves me and i think shes a single mom,0,0
2012-04-03,I will be lucky if i stay awake in this 3 hour class,0,0
2012-04-03,Its so gd hot in here,0,0
2012-04-03,"Dont even listen to the songs i record, but she bangin that drake in my carrr",0,0
2012-04-03,Theres that sun tan lotion smell once again,0,0
2012-04-03,need to sleep,0,0
2012-04-03,whyy is my calf cramping,0,0
2012-04-03,"best part about being a guy: theres no obligation to write ""so pretty!"" ""gorgeousss"" ""omg so hot"" on our friends pictures lol",0,0
2012-04-04,high off life,0,0
2012-04-04,I usually am above playing my music so loud other people on the bus can hear it but kendrick must be heard by all,0,0
2012-04-04,"Wtf is so popular about instagram? I am clearly oblivious, i can easily take a picture and upload it without it",0,0
2012-04-04,Not really doe,0,0
2012-04-04,Your bright neon pink backpack is cool i guess,0,0
2012-04-04,Is the plural form of starburst starbursts or starburst hmm,0,0
2012-04-04,And to eat starbursts,0,0
2012-04-04,Nice weather to wear this intramural CHAMPION SHIRT IN,0,0
2012-04-04,tweeting about it will probably help,1,0
2012-04-04,cant fuckin sleep,0,0
2012-04-05,Such a huge urge to eat candy,0,0
2012-04-05,"all i want is candy, an icepack, and an endless blunt #noneofthemwillhappen",0,0
2012-04-05,Brain=friedddd,0,0
2012-04-05,"Food in mah beard, time to cut it right ? @lauryfbaby_",0,0
2012-04-05,"Out early from econometrics, enabling me to fulfill my fry addiction, there is a god",0,0
2012-04-05,Econometrics has been rough so far and now its about to get 15x harder then next 3 weeks until the final #help,0,0
2012-04-05,With a fatlip i feel like im always frowning,0,0
2012-04-05,http://t.co/EBunDdEL some bei on this wonderful morning,0,0
2012-04-05,maybe some cocaine will help me sleep tonight ...cocaine 80s @realjondauch,0,0
2012-04-05,Flyer than an ostrich moshin in a tar pit,0,0
2012-04-06,"Nice surprise seeing my rich uncle when i got home, shares the same ideals as me and handed me a 20 when he left #nice",0,0
2012-04-06,"""all I ask of you is try to earn my memory, make me remember you, like you remember me” this new weeknd song is bout to be my new favorite",0,0
2012-04-06,"thats what i mean by ""tenting""",0,0
2012-04-06,"anyone by brower today, the people setting up that big tent is exactly what i did all summer",0,0
2012-04-06,mercy bumps so hard,0,0
2012-04-07,the journey to putting pants on is entirely too difficult right now,0,0
2012-04-07,"garbage was all over the driveway this morning, i apparently almost got eaten by a bear last night #northjerseyproblems",0,0
2012-04-07,Bumpin oldies off my cellular phonee,0,0
2012-04-07,"uh, uh, uh, uh, uh get the Theraflu",0,0
2012-04-07,http://t.co/yFMvWEhJ 2 chainzzzzz,0,0
2012-04-07,"the slight difference between ""hahah"" and ""hahaha""",0,0
2012-04-07,i beez in tha trap,0,0
2012-04-07,http://t.co/jtGUBEGt lmao fuckin sluts,0,0
2012-04-07,everything exactly where i left it and shittt,0,0
2012-04-07,#ocdproblems,0,0
2012-04-07,best feeling ever: walking into MY room,0,0
2012-04-07,MERCY,0,0
2012-04-07,nhl playoffs are going to be crazy this year hope everyones ready,0,0
2012-04-08,RT x100 @wajeeha I hate baseball season/tweets/statuses #boring,0,0
2012-04-08,"That awkward moment when i say ""tryna"" to my older family members without thinking and they look at me like im wierd or something",0,0
2012-04-08,Probably cause hes seen all my failed relationships #oops,0,0
2012-04-08,"My brother has decided he doesnt want to get married already, he knows whats up",0,0
2012-04-08,Im so thankful to have grown up in a time without computers and cell phones,1,0
2012-04-08,"Evvery girl tries, evvery boy tries",0,0
2012-04-08,Having a clean shaven face is terrible idk how yall do it,0,0
2012-04-08,Tha truthhh,0,0
2012-04-08,Your chick she so thirstay,0,0
2012-04-08,"In too deep, cant think about givin it upppp",0,0
2012-04-08,She dreamed an angel wit a microphone would show her to fly awhhh yeahhh,0,1
2012-04-08,I knowww everyyyythingggg yeahhhhh,0,0
2012-04-08,Songs for women,0,0
2012-04-08,Oh yeah florida we comin at you,0,0
2012-04-09,"""Pocketing $1 billion cash for applying sepia to other people’s pictures.  Genius.""",0,0
2012-04-09,i just want dat paper,0,0
2012-04-09,I think maybe id like to try me some o dat cocainee,0,0
2012-04-09,Work hard chill hard,0,0
2012-04-09,Confident i will not make it though this next class without coffee,0,0
2012-04-09,"Great way to make it through lecture, just had a great hour long nap",0,0
2012-04-09,So much time and so little to do! Oh wait...,0,0
2012-04-09,Stressss,0,0
2012-04-09,Cold as a mofucka out here,0,0
2012-04-09,"My life RT @CauseWereGuys That moment when you said something funny, but someone else said it louder and people laughed...",0,0
2012-04-09,So many zeros O.o,0,0
2012-04-09,My econometrics teacher is so hot,0,0
2012-04-09,Good start to the week,0,0
2012-04-09,The first 2 people i walked past today were people i am awkwardly friends with on fb but wouldnt say hi to,0,0
2012-04-09,Having no headphones really does suck @_young33,0,0
2012-04-09,"PREDICTION: Devils in six

— Tom Gulitti",0,0
2012-04-09,MY EXTERNAL LIVVVEESS,0,0
2012-04-09,or to do anything other than eat candy for that matter,0,0
2012-04-09,too lazy to turn the xbox on...,0,0
2012-04-09,candy surplus,0,0
2012-04-10,Need to invest in a bike,0,0
2012-04-10,Time walking to college ave today number 507,0,0
2012-04-10,sooo tireddd,0,0
2012-04-10,In public,0,0
2012-04-10,The art of eating alone,0,0
2012-04-10,Now if only these papers would write themselves...,0,0
2012-04-10,No longer unemployed and pretty sure my internship is solid helllll yeahhhh,0,0
2012-04-10,"Holy dyslexia, meant personal life",0,0
2012-04-10,This teacher talks more about her professional life than the class material,0,0
2012-04-10,Guarantee you someone stole my seat in the class I am late to right now,0,0
2012-04-10,morningggg,0,0
2012-04-11,Six feet overrr you,0,0
2012-04-11,Why can i not stay awake in this class,0,0
2012-04-11,Though i make mistakes baby im tryna make things rightttt,0,0
2012-04-11,The steps of Brower today are what is wrong with America.,0,0
2012-04-11,...about how i met your mother,0,0
2012-04-11,i may actually need to smoke to write this paper,0,0
2012-04-11,"yes the best part of the day, when everyone wakes up and rushes into the computer lab to print their shit",0,0
2012-04-11,i need a got damn highlighter,0,0
2012-04-11,Who needs running for cardio,0,0
2012-04-12,cant stop eating,0,0
2012-04-12,http://t.co/effUPFkw crayyyyy,0,0
2012-04-12,B on my econometrics midterm helll yeahhh,0,0
2012-04-12,I swear everytime i wear a hackettstown sweatshirt i see someone from hackettstown,0,0
2012-04-12,Tha tha thought it was loveee,0,0
2012-04-12,Oh yeah flyers fans rock yo shit,0,0
2012-04-12,lol RT @XclusivesZone: President Obama Calls Kanye West A Talented Jackass http://t.co/HuDVSkPB,0,0
2012-04-12,candy for breakfast?,0,0
2012-04-12,aww yeahhh,0,0
2012-04-12,I said youre beautiful but I cant be out here on the ledge with you if you gonna jump,0,0
2012-04-12,http://t.co/CEd49OGy MERCYY,0,0
2012-04-12,time for some Cocaine and sleep,0,0
2012-04-12,"starships, were meant to flyyyyyyyyyyyYYYYyyy",0,0
2012-04-12,http://t.co/eI2PJWxo fuckin crazy world we live in,0,0
2012-04-12,"Everybody knows you fly, fly, fly, I know you go up, go up, I wanna go up, take me up",0,0
2012-04-12,ah to be young again,0,0
2012-04-13,too bad i have no one to share this excitement with except twitter,0,0
2012-04-13,dont know what to do with hands due to excitement over devils playoffs,0,0
2012-04-13,"Done with work, cant wait to go to my second home, the computer lab",0,0
2012-04-13,"Been thinking about this for days , is golf a stoner sport",0,0
2012-04-13,Pause,0,0
2012-04-13,Cant wait to get out of work so i can.....do school work,0,0
2012-04-13,Endless coffee would be awesome,0,0
2012-04-13,Tweeting and vaccuuming im clearly so talented and deserve my minimum wage salary,1,0
2012-04-13,Why do you choosee* too early,0,0
2012-04-13,WHY,0,0
2012-04-13,Where do you choose right next to me to sit,0,0
2012-04-13,Why is there this many people on this bus right now?,0,0
2012-04-13,I think this dude is drunk,0,0
2012-04-13,follow yo dreams,0,0
2012-04-13,80s,0,0
2012-04-13,cocaine in my brainnn,0,0
2012-04-13,beer goes well with m+ms apparently,0,0
2012-04-14,Qdoba so much &gt; chipotle,0,1
2012-04-14,Thats what i always say,0,0
2012-04-14,A burrito a day keeps the boredom away,0,1
2012-04-14,#sadhungrytweet,0,0
2012-04-14,no one will go get qdoba with me #sadtweet,0,0
2012-04-14,bout to take the most glorious nap of my life,0,0
2012-04-14,I would be such a terrible NSO person @rob_zin,0,0
2012-04-14,Oh yeahhh freshman,0,0
2012-04-15,lets fuckin go devilsss,0,0
2012-04-15,where mah kiddie pool at,0,0
2012-04-15,"Lmao RT @CauseWereGuys I just found out my ex-girlfriend faked all of her orgasms.. Funny, I faked the entire relationship.",0,1
2012-04-15,So when are we working on this group project lol RT @h_ailey finally daging #xfest #xfest #xfest,0,0
2012-04-15,http://t.co/FMQLuvrj beautiful,0,0
2012-04-15,http://t.co/VqfzeueH,0,0
2012-04-15,i keep sending texts as i type/think them without reading them,0,0
2012-04-15,http://t.co/hyeUpg0M! fucking amazing,0,0
2012-04-15,what i would do to be at coachella,0,1
2012-04-16,"A ""x fest"" pinny is clearly the mark of coolness",0,0
2012-04-16,Doesnt that make you want to get involved with GREEK LIFE?,0,0
2012-04-16,Half naked on the steps of brower with music that is disrespectful to women yeahhhh,0,0
2012-04-16,Literally dripping sweat in class am i wierd or something?,0,1
2012-04-16,I envy anyone who is able to wear jeans today,0,0
2012-04-16,Well glad i showered today..instantly negated by this walk to class,0,0
2012-04-16,Holyyy shit its hot IM THE FIRST TO BITCH ABOUT IT FUCK,0,0
2012-04-16,allergies:1 me: 0,0,0
2012-04-17,Aint slept a week since you leftffftttt meeeee,0,1
2012-04-17,snooooooooooooooooOOOOPP,0,1
2012-04-17,Hope no one in my class secretly follows me on twitter,0,0
2012-04-17,"""Any questions?"" Yes..why are you so creepy",0,0
2012-04-17,"Never been so creeped out, feel like he stares through my soul",0,0
2012-04-17,I swear this wierd kid has a crush on me,0,1
2012-04-17,Thatd just be awkward doe,0,0
2012-04-17,"Keep fighting the urge to ask personal questions when presenters say ""any questions?""",0,1
2012-04-17,Oh yeahh cut off jeans,0,0
2012-04-17,Spilt my coffee all over myself...good thing theres only 2 hours left in this 3 hour class,0,0
2012-04-17,"One presentation down, one to go! Woo",0,0
2012-04-17,"Totally just burnt myself on my coffee, goodmorning!",0,0
